Judul,Tahun
3D Large-Scale Point Cloud Semantic Segmentation Using Optimal Feature Description Vector Network: OFDV-Net,2020
Attacking Pairing-Free Attribute-Based Encryption Schemes,2020
Separation of Virtual Machine I/O in Cloud Systems,2020
Reliability Optimization of Real-Time Satellite Embedded System Under Temperature Variations,2020
An Asynchronous Trajectory Matching Method Based on Piecewise Space-Time Constraints,2020
Constellation Optimization for Phase-Shift Keying Coherent States With Displacement Receiver to Maximize Mutual Information,2020
Output Capacitance Minimization for Converters in DC Microgrids via Multi-Objective Tuning of Droop-Based Controllers,2020
Deep Learning-Based Wireless Channel Estimation for MIMO Uncoded Space-Time Labeling Diversity,2020
A Multi-Cell 21-Level Hybrid Multilevel Inverter Synthesizes a Reduced Number of Components With Voltage Boosting Property,2020
The Adaptive Distributed Event-Triggered Observer Approach to Cooperative Output Regulation of Discrete-Time Linear Multi-Agent Systems Under Directed Switching Networks,2020
Genetic Algorithm-Based Receiving Resonator Array Design for Wireless Power Transfer,2020
Self-Induced Localized Electric-Field-Enhanced Electrostatic Electron Emission in Polypropylene Surface-Based Roll-to-Roll Manufacturing,2020
Uplink Null-Space Expansion for Multiuser Massive MIMO in Time-Varying Channels Under Unknown Interference,2020
A Method for Cleaning Power Grid Operation Data Based on Spatiotemporal Correlation Constraints,2020
Long and Short-Term Bus Arrival Time Prediction With Traffic Density Matrix,2020
Exploration of an Independent Training Framework for Speech Emotion Recognition,2020
Performance Assessment of Dynamic Flexible Assembly Job Shop Control Methods,2020
Designing a Mobile Serious Game for Raising Awareness of Diabetic Children,2020
Hand-in-Air (HiA) and Hand-on-Target (HoT) Style Gesture Cues for Mixed Reality Collaboration,2020
"Multi-Climate Factors and the Preceding Growth Stage of Vegetation Co-Regulated the Variation of the End of Growing Season in Northeast Inner Mongolia, China",2020
Enhancement of the Triboelectrification Using Artificial Surface Charges,2020
Cascaded Coded Distributed Computing Schemes Based on Placement Delivery Arrays,2020
Switchable Slant Polarization Filtering Antenna Using Two Inverted Resonator Structures for 5G Application,2020
Machine Learning Based Real-Time Monitoring of Long-Term Voltage Stability Using Voltage Stability Indices,2020
Testbed for 5G Connected Artificial Intelligence on Virtualized Networks,2020
Improved Particle Swarm Optimization Geomagnetic Matching Algorithm Based on Simulated Annealing,2020
A Two-Tier Service Filtering Model for Web Service QoS Prediction,2020
A Novel GSCI-Based Ensemble Approach for Credit Scoring,2020
Data-Driven Optimal Synchronization for Complex Networks With Unknown Dynamics,2020
On Dynamic Service Chaining in Filterless Optical Metro-Aggregation Networks,2020
An Intelligent Fault Diagnosis Method for Open-Circuit Faults in Power-Electronics Energy Conversion System,2020
An Enhanced Model-Free Reinforcement Learning Algorithm to Solve Nash Equilibrium for Multi-Agent Cooperative Game Systems,2020
Dependence Assessment in Human Reliability Analysis Based on the Interval Evidential Reasoning Algorithm Under Interval Uncertainty,2020
Effect of Winding Configuration on Six-Phase Induction Machine Parameters and Performance,2020
Mapping TSN Traffic Scheduling and Shaping to FPGA-Based Architecture,2020
SAO 1-Resilient Functions With Lower Absolute Indicator in Even Variables,2020
Hybrid Nonisolated Active Quasi-Switched DC-DC Converter for High Step-up Voltage Conversion Applications,2020
Fast Constrained Dynamic Time Warping for Similarity Measure of Time Series Data,2020
Active Control of Regenerative Chatter in Turning by Compensating the Variable Cutting Force,2020
A Fault Feature Extraction Method of Motor Bearing Using Improved LCD,2020
Workload Based Geo-Distributed Data Center Planning in Fast Developing Economies,2020
Research on Double Edge Detection Method of Midsole Based on Improved Otsu Method,2020
Sub-Synchronous Resonance Damping Control Strategy for DFIG Wind Turbines,2020
Fast Multicast With Adjusting Transmission Power and Active Slots in Software Define IoT,2020
Robust Co-Design for Energy Saving of Plug-in Hybrid Electric Bus With Existing Components,2020
Fault Diagnosis of Rotating Machinery: A Review and Bibliometric Analysis,2020
Stress Testing Method for Scenario-Based Testing of Automated Driving Systems,2020
Dynamic Siamese Network With Adaptive Kalman Filter for Object Tracking in Complex Scenes,2020
Electrical Performance and Stability Improvement of p-Channel SnO Thin-Film Transistors Using Atomic-Layer-Deposited Al₂O₃ Capping Layer,2020
A Study on the Digital Forensic Investigation Method of Clever Malware in IoT Devices,2020
Anomalous Behaviors Detection for Underwater Fish Using AI Techniques,2020
DSPBench: A Suite of Benchmark Applications for Distributed Data Stream Processing Systems,2020
Robot Variable Impedance Skill Transfer and Learning Framework Based on a Simplified Human Arm Impedance Model,2020
Pelee-Text++: A Tiny Neural Network for Scene Text Detection,2020
Towards Dynamic and Partial Reconfigurable Hardware Architectures for Cryptographic Algorithms on Embedded Devices,2020
Power Quality Improvement in HVDC MMC With Modified Nearest Level Control in Real-Time HIL Based Setup,2020
"A Hybrid Model Based on Multi-Stage Principal Component Extraction, GRU Network and KELM for Multi-Step Short-Term Wind Speed Forecasting",2020
An Ensemble Learning-Based Prediction Model for Image Forensics From IoT Camera in Smart Cities,2020
Randomly Pre-Coded Packets Based Random Access Scheme for IoT-Oriented Satellite Networks,2020
A Novel Protection Scheme for MMC-HVdc Transmission Lines Based on Cross-Entropy of Charge,2020
A Multi-Parameter Chaotic Fusion Approach for Traffic Flow Forecasting,2020
IEEE Access Special Section Editorial: Scalable Deep Learning for Big Data,2020
Developing a Fuzzy Multi-Criteria Evaluation Model for Prefabrication Development Maturity of Construction Firms,2020
Research on the Heading Control of Underwater Vehicle Under Hover Condition,2020
Dynamic Modeling and Performance Analysis of a New Redundant Parallel Rehabilitation Robot,2020
Ground-Level Mapping and Navigating for Agriculture Based on IoT and Computer Vision,2020
An Optimal Model Predictive Control Method for Five-Level Active NPC Inverter,2020
Effect of Electrical Conductivity Uncertainty in the Assessment of the Electric Fields Induced in the Brain by Exposure to Uniform Magnetic Fields at 50 Hz,2020
A Novel Continuous Finite-Time Extended State Observer Design for a Class of Uncertain Nonlinear Systems,2020
Designs of Branch-Line Couplers by Considering the Parasitic Effects of P-I-N Diodes,2020
Analysis and Verification on the Equivalence Between Jerk-Level and Acceleration-Level Schemes Applied to Manipulators Controlling,2020
Shearer Height Adjustment Based on Mechanical-Electrical-Hydraulic Cosimulation,2020
Rate Compatible Modulation for Non-Orthogonal Multiple Access,2020
Drivers’ Ability to Engage in a Non-Driving Related Task While in Automated Driving Mode in Real Traffic,2020
Web2Vec: Phishing Webpage Detection Method Based on Multidimensional Features Driven by Deep Learning,2020
Fault Diagnosis of Air Compressor in Nuclear Power Plant Based on Vibration Observation Window,2020
Antlion Optimized Robust Control Approach for Micropositioning Trajectory Tracking Tasks,2020
Optimal Scheduling of Grid Transactive Home Demand Responsive Appliances Using Polar Bear Optimization Algorithm,2020
A Paced-ECG Detector and Delineator for Automatic Multi-Parametric Catheter Mapping of Ventricular Tachycardia,2020
Wide Field of View Retrodirective Millimeter Wave Antenna Array With Pulse Modulation and Orthogonal Polarization States,2020
On the Joint Usage of Target Wake Time and 802.11ba Wake-Up Radio,2020
Spatial Accuracy Evaluation for Mobile Phone Location Data With Consideration of Geographical Context,2020
Unsupervised Anomaly Detection Using Style Distillation,2020
An Efficient Profiling Attack to Real Codes of PIC16F690 and ARM Cortex-M3,2020
Broadband Metasurface Antenna Using Hexagonal Loop-Shaped Unit Cells,2020
Power Outage Estimation: The Study of Revenue-Led Top Affected States of U.S,2020
Nearest Neighbor Transformation of Quantum Circuits in 2D Architecture,2020
Comparison of Discrete Artificial Potential Field Algorithm and Wave-Front Algorithm for Autonomous Ship Trajectory Planning,2020
Using the Power Delay Profile to Accelerate the Training of Neural Network-Based Classifiers for the Identification of LOS and NLOS UWB Propagation Conditions,2020
Suppression of Cross-Band Scattering in Interleaved Dual-Band Cellular Base-Station Antenna Arrays,2020
Large-Scale Outlier Detection for Low-Cost PM₁₀ Sensors,2020
Commutative Encryption and Watermarking Algorithm Based on Feature Invariants for Secure Vector Map,2020
Electromagnetic Performance of the Novel Hybrid-Pole Permanent Magnet Machines for High Peak Torque Density,2020
Two-Pair Slots Inserted CP Patch Antenna for Wide Axial Ratio Beamwidth,2020
A Privacy-Preserving Efficient Location-Sharing Scheme for Mobile Online Social Network Applications,2020
Hybrid PSO-TS Based Distribution System Expansion Planning for System Performance Improvement Considering Energy Management,2020
Load Transportation by Quadrotors in Crowded Workspaces,2020
Combining Statistical Features and Local Pattern Features for Texture Image Retrieval,2020
Detecting Pork Adulteration in Beef for Halal Authentication Using an Optimized Electronic Nose System,2020
Protection Coordination for Reliable Marine DC Power Distribution Networks,2020
"A Comprehensive Review on Optimal Location and Sizing of Reactive Power Compensation Using Hybrid-Based Approaches for Power Loss Reduction, Voltage Stability Improvement, Voltage Profile Enhancement and Loadability Enhancement",2020
A Novel Heterogeneous Sensor-Weapon-Target Cooperative Assignment for Ground-to-Air Defense by Efficient Evolutionary Approaches,2020
A High–Precision Motion Control Based on a Multi-Rate Periodic Adaptive Disturbance Observer of a Linear Actuator for High Load Systems,2020
Temporal Memory Network Towards Real-Time Video Understanding,2020
Modifying Method of Constructing Quantum Codes From Highly Entangled States,2020
Steady-State Model of Pressure-Flow Characteristics Modulated by Occluders in Cardiopulmonary Bypass Systems,2020
Passive Fetal Monitoring by Advanced Signal Processing Methods in Fetal Phonocardiography,2020
Robust Image Reconstruction With Misaligned Structural Information,2020
A Deep Reinforcement Learning Based Switch Controller Mapping Strategy in Software Defined Network,2020
An Ensemble-Learning Based Application to Predict the Earlier Stages of Alzheimer’s Disease (AD),2020
MF-TCPV: A Machine Learning and Fuzzy Comprehensive Evaluation-Based Framework for Traffic Congestion Prediction and Visualization,2020
Robust Adaptive Fuzzy Control Using Genetic Algorithm for Dynamic Positioning System,2020
Behavior Recognition Based on Category Subspace in Crowded Videos,2020
Optical PTFT Asymmetric Cryptosystem-Based Secure and Efficient Cancelable Biometric Recognition System,2020
Design Approach for a Microstrip Yagi Antenna With a Switched Beam Using Resonant TM10 and TM20 Modes,2020
Center-Symmetrical Object Detection Based on Gabor Wavelets,2020
Development of Smart Battery Cell Monitoring System and Characterization on a Small-Module Through In-Vehicle Power Line Communication,2020
The Answer is in the Text: Multi-Stage Methods for Phishing Detection Based on Feature Engineering,2020
Direct Neural Network Adaptive Tracking Control for Uncertain Non-Strict Feedback Systems With Nonsymmetric Dead-Zone,2020
Design of LQR Tracking Controller Combined With Orthogonal Collocation State Planning for Process Optimal Control,2020
A Real-Time Modulation Recognition System Based on Software-Defined Radio and Multi-Skip Residual Neural Network,2020
Towards Multicarrier Waveforms Beyond OFDM: Performance Analysis of GFDM Modulation for Underwater Acoustic Channels,2020
Asynchronous Control for Markov Switching Lur’e Systems With Round-Robin Protocol,2020
IEEE Access Special Section Editorial: Advanced Modeling and Control of Complex Mechatronic Systems With Nonlinearity and Uncertainty,2020
An Image Encryption Algorithm Based on Compressive Sensing and M Sequence,2020
Human-Machine Hybrid Peer Grading in SPOCs,2020
Tradeoff Between Calculation Precision and Information Rate in Eigendecomposition-Based Faster-Than-Nyquist Signaling,2020
Blockchain-Based Solution for COVID-19 Digital Medical Passports and Immunity Certificates,2020
Adaptive Event-Triggered H∞ Control for Networked Control Systems With Actuator Saturation and Random Nonlinearities,2020
Named-Entity Recognition Using Automatic Construction of Training Data From Social Media Messaging Apps,2020
Phased-Array Radar Task Scheduling Method for Hypersonic-Glide Vehicles,2020
A Quadrature PLL With Phase Mismatch Calibration for 32GS/s Time-Interleaved ADC,2020
Beamforming Design for In-Band Full-Duplex Multi-Cell Multi-User MIMO LSA Cellular Networks,2020
A Semantic Aware Meta-Path Model for Heterogeneous Network Representation Learning,2020
Cooperative Adaptive Cruise Control Strategy Optimization for Electric Vehicles Based on SA-PSO With Model Predictive Control,2020
Fault Current Negative Contribution Method for Inverter-Based Distributed Generators Under Grid Unbalanced Fault,2020
Effect of Oxygen and Temperature on Thermal Decomposition Characteristics of C4F7N/CO2/O2 Gas Mixture for MV Equipment,2020
The Earliest Smooth Release Time for a New Task Based on EDF Algorithm,2020
HPPRM: Hybrid Potential Based Probabilistic Roadmap Algorithm for Improved Dynamic Path Planning of Mobile Robots,2020
Fast Synthetic Dataset for Kitchen Object Segmentation in Deep Learning,2020
Robust Alignment of Multi-Exposed Images With Saturated Regions,2020
Reverse Checking of Quantum Algorithm Execution,2020
Learning-Based Beamforming for Multi-User Vehicular Communications: A Combinatorial Multi-Armed Bandit Approach,2020
Fuzzy Model Predictive Control With Enhanced Robustness for Nonlinear System via a Discrete Disturbance Observer,2020
Parameter Estimation Effect of the Homogeneously Weighted Moving Average Chart to Monitor the Mean of Autocorrelated Observations With Measurement Errors,2020
Many-Criteria Evaluation of Infrastructure Investment Priorities for Distribution Network Planning,2020
Enhancing Confidence in Using Computational Thinking Skills via Playing a Serious Game: A Case Study to Increase Motivation in Learning Computer Programming,2020
A Framework Classification of Heart Sound Signals in PhysioNet Challenge 2016 Using High Order Statistics and Adaptive Neuro-Fuzzy Inference System,2020
New q-Rung Orthopair Hesitant Fuzzy Decision Making Based on Linear Programming and TOPSIS,2020
A Quick Algorithm to Determine 2-Optimality Consensus for Collectives,2020
Optimization Methods to Reduce Capacitor Stress in Modular Multilevel Converters,2020
Cavity-Backed Patch Filtenna for Harmonic Suppression,2020
Study on the Regional Differences and Promotion Models of Green Technology Innovation Performance in China: Based on Entropy Weight Method and Fuzzy Set-Qualitative Comparative Analysis,2020
Quantitative Analysis of Energy Storage in Different Parts of Combined Heat and Power Plants,2020
Terminal Traction Control of Teleoperation Manipulator With Random Jitter Disturbance Based on Active Disturbance Rejection Sliding Mode Control,2020
Fast-Moving Sound Source Tracking With Relative Doppler Stretch,2020
Survey on Field Programmable Analog Array Architectures Eliminating Routing Network,2020
Fuzzy Identification of Nonlinear Dynamic System Based on Input Variable Selection and Particle Swarm Optimization Parameter Optimization,2020
Correction to “Bringing Adaptive and Immersive Interfaces to Real-World Multi-Robot Scenarios: Application to Surveillance and Intervention in Infrastructures”,2020
Correction to “Deep Learning Assisted Efficient AdaBoost Algorithm for Breast Cancer Detection and Early Diagnosis”,2020
IEEE Access Special Section: Emerging Technologies for Energy Internet,2020
Predicting Ventricular Fibrillation Through Deep Learning,2020
A Synthesis Approach to Output Feedback MPC for LPV Model With Bounded Disturbance,2020
A Preliminary Study: Towards Parallel Garbage Collection for NAND Flash-Based SSDs,2020
Dual Connectivity in Decoupled Aerial HetNets With Reverse Frequency Allocation and Clustered Jamming,2020
Modeling and Analysis of High-Frequency MMC Impedance Considering Different Control Modes and Voltage Feedforward,2020
OAM Mode Order Conversion and Clutter Rejection With OAM-Coded RFID Tags,2020
"Informational Social Influence, Belief Perseverance, and Conservatism Bias in Web Interface Design Evaluations",2020
Attention-Based Sequence Learning Model for Travel Time Estimation,2020
Improving Placement Delivery Array Coded Caching Schemes With Coded Placement,2020
Data Driven Prognosis of Fracture Dynamics Using Tensor Train and Gaussian Process Regression,2020
CVT: A Crowdsourcing Video Transcoding Scheme Based on Blockchain Smart Contracts,2020
Concentration and Spatial Clustering of Forest-Based Thermoelectric Plants in Brazil,2020
Low-Complexity CRC Aided Joint Iterative Detection and SCL Decoding Receiver of Polar Coded SCMA System,2020
PRNU-Based Content Forgery Localization Augmented With Image Segmentation,2020
Trap Level Characteristics and DC Breakdown Performance of Isotactic/Syndiotactic/Atactic Polypropylene Blend Insulation,2020
Immune Plasma Algorithm: A Novel Meta-Heuristic for Optimization Problems,2020
An Efficient Counter-Based DDoS Attack Detection Framework Leveraging Software Defined IoT (SD-IoT),2020
Inter-Subset Hamming Distance Maximization for Enhancing the Physical Layer Security of Antenna Subset Modulation,2020
Imprecise Deep Forest for Partial Label Learning,2020
Modeling of Ship Collision Risk Based on Cloud Model,2020
A Foldable and Reconfigurable Monolithic Reflectarray for Space Applications,2020
An Overview of Automotive Service-Oriented Architectures and Implications for Security Countermeasures,2020
Conceptualizing the Role of Gamification in Contemporary Enterprises,2020
Blockchain-Enabled Federated Learning With Mechanism Design,2020
Optimal Policy-Making for Municipal Waste Management Based on Predictive Model Optimization,2020
Mobile Apps Meet the Smart Energy Grid: A Survey on Consumer Engagement and Machine Learning Applications,2020
Reference-Based Sequence Classification,2020
Design of Eccentric Mass-Type Vibration-Damping Electric Actuator Control System for Non-Fixed-Wing Aircraft,2020
Hamiltonian and Q-Inspired Neural Network-Based Machine Learning,2020
Group Connectivity-Based UAV Positioning and Data Slot Allocation for Tactical MANET,2020
Design of a New Coded Target With Large Coding Capacity for Close—Range Photogrammetry and Research on Recognition Algorithm,2020
Short Text Embedding Autoencoders With Attention-Based Neighborhood Preservation,2020
Surrogate Modeling of Electrical Machine Torque Using Artificial Neural Networks,2020
"Performance-Issues-Mitigation-Techniques for On-Chip-Antennas – Recent Developments in RF, MM-Wave, and Thz Bands With Future Directions",2020
Online Assessment of Transient Stability of Grid Connected PV Generator With DC Link Voltage and Reactive Power Control,2020
"Industrial Artificial Intelligence in Industry 4.0 - Systematic Review, Challenges and Outlook",2020
Detecting Motion in a Room Using a Dynamic Metasurface Antenna,2020
An Entity-Based Fine-Grained Geolocalization of User Generated Short Text,2020
Usability of a 5G Fronthaul Based on a DML and External Modulation for M-QAM Transmission Over Photonically Generated 40 GHz,2020
A Linear Fractional Transformation Based Approach to Robust Model Predictive Control Design in Uncertain Systems,2020
Outage Probability Analysis for NOMA Downlink and Uplink Communication Systems With Generalized Fading Channels,2020
Semi-Supervised Hyperspectral Image Classification Based on Label Propagation via Selected Path,2020
A Globally Regularized Joint Neural Architecture for Music Classification,2020
Development of Decoupling Device for Vibration-Assisted Roller Polishing of Silicon Carbide Ceramics,2020
Influence of Phase-Shifted Square Wave Modulation on Medium Frequency Transformer in a MMC Based SST,2020
Radar Signatures of Drones Equipped With Heavy Payloads and Dynamic Payloads Generating Inertial Forces,2020
Robust Hashing Based on Quaternion Gyrator Transform for Image Authentication,2020
The Comparison of LightGBM and XGBoost Coupling Factor Analysis and Prediagnosis of Acute Liver Failure,2020
TSWCrowd: A Decentralized Task-Select-Worker Framework on Blockchain for Spatial Crowdsourcing,2020
Health Monitoring of Landing Gear Retraction/Extension System Based on Optimized Fuzzy C-Means Algorithm,2020
High-Efficient and Low-Cost Biased Multilevel Modulation Technique for IM/DD-Based VLP Systems,2020
Parallel Computing for Obtaining Regional Scale Rice Growth Conditions Based on WOFOST and Satellite Images,2020
Cached Files Updating Revisited: The Distribution of Popularity-Weighted Average File Age,2020
Colorimetric Observer Categories for Young and Aged Using Paired-Comparison Experiments,2020
A Review About Transcription Factor Binding Sites Prediction Based on Deep Learning,2020
A Syntax-Augmented and Headline-Aware Neural Text Summarization Method,2020
Early Quality Evaluation of System of Systems Architecture Within Trade Study Process,2020
A Biologically Constrained Cerebellar Model With Reinforcement Learning for Robotic Limb Control,2020
Hybrid Reversible Data Hiding in Encrypted Satellite Images Using Fluctuation Modification Extraction and Reed-Solomon Code Embedding,2020
A Calculation Method to Adjust the Short-Circuit Impedance of a Transformer,2020
A Novel Approach for Classification of Speech Emotions Based on Deep and Acoustic Features,2020
Retracted: Rearrangement of Electrical Distribution Networks With Optimal Coordination of Grid-Connected Hybrid Electric Vehicles and Wind Power Generation Sources,2020
An Equivalent Scattering Method for a Novel Cellular Medium,2020
The Impact of Social Media Technologies on Supplier and Customer Relationship Management: An Empirical Analysis in the U.S.,2020
Three-Stage Mixed Integer Robust Optimization Model Applied to Humanitarian Emergency Logistics by Considering Secondary Disasters,2020
Deep Neighbor Information Learning From Evolution Trees for Phylogenetic Likelihood Estimates,2020
Hybridization of Grasshopper Optimization Algorithm With Genetic Algorithm for Solving System of Non-Linear Equations,2020
Photovoltaic Failure Diagnosis Using Sequential Probabilistic Neural Network Model,2020
Generalizing the Split Factor of the Minimizing Delta Debugging Algorithm,2020
"A Novel De-Ghosting Image Fusion Technique for Multi-Exposure, Multi-Focus Images Using Guided Image Filtering",2020
Multi-Tasking U-Shaped Network for Benign and Malignant Classification of Breast Masses,2020
Input-to-State Stability for Impulsive Gilpin-Ayala Competition Model With Reaction Diffusion and Delayed Feedback,2020
Studying AC Flashover Performance of Suspension Insulators Under Natural Cold Fog and Wet Deposition Conditions,2020
Decision-Theoretic Rough Set: A Fusion Strategy,2020
Evaluation of an Optimal Radial-Loop Configuration for a Distribution Network With PV Systems to Minimize Power Loss,2020
3D Printed Fingernail Antennas for 5G Applications,2020
User Perspectives on Blockchain Technology: User-Centered Evaluation and Design Strategies for DApps,2020
Research on Optimization of Portrait Sculpture Data Based on 3D Image and Mobile Edge Computing,2020
An Intelligent and Time-Efficient DDoS Identification Framework for Real-Time Enterprise Networks: SAD-F: Spark Based Anomaly Detection Framework,2020
Who Speaks Like a Style of Vitamin: Towards Syntax-Aware Dialogue Summarization Using Multi-Task Learning,2021
DoubleQExt: Hardware and Memory Efficient CNN Through Two Levels of Quantization,2021
Salient Object Detection: An Accurate and Efficient Method for Complex Shape Objects,2021
Deliberate Clipping and Iterative Distortion Recovery for UCA-Based OAM Multiplexing Systems,2021
Detecting White Cotton Bolls Using High-Resolution Aerial Imagery Acquired Through Unmanned Aerial System,2021
Corrections to “D2D-V2X-SDN: Taxonomy and Architecture Towards 5G Mobile Communication”,2021
A Robust Receiver Based on Chaos Modulation for the Industrial Internet of Things,2021
Measurement-Based Outage Probability Estimation for Mission-Critical Services,2021
Gluing Reference Patches Together for Face Super-Resolution,2021
Detection of Iris Presentation Attacks Using Hybridization of Discrete Cosine Transform and Haar Transform With Machine Learning Classifiers and Ensembles,2021
Predicting High Delays in Mobile Broadband Networks,2021
Driving Style-Based Conditional Variational Autoencoder for Prediction of Ego Vehicle Trajectory,2021
Series-Fed Monopulse Microstrip Array Antenna With Stripline Quadrature Hybrid Comparator Network,2021
Evaluation of Node-Metastasis in Sparse Underwater Acoustic Sensor Networks for Localization Under Acoustically Stratified Malicious Node Conditions,2021
Towards Using Blockchain Technology to Prevent Diploma Fraud,2021
Design and Implementation of 5.8 GHz RF Wireless Power Transfer System,2021
Neuro-Fuzzy-Based IoT Assisted Power Monitoring System for Smart Grid,2021
Self-Competence Learning for Bandwidth Slicing and Confidential Computing Requirement,2021
Channel Diversity for Indoor Localization Using Bluetooth Low Energy and Extended Advertisements,2021
A Nanosized-Metal-Grain Pattern-Dependent Threshold Voltage Model for the Work Function Fluctuation of GAA Si NW MOSFETs,2021
IceNet for Interactive Contrast Enhancement,2021
A Dual Model for Restoring Images Corrupted by Mixture of Additive and Multiplicative Noise,2021
Deep Learning Strategy for Braille Character Recognition,2021
Escaping the Gradient Vanishing: Periodic Alternatives of Softmax in Attention Mechanism,2021
Boosting Perturbation-Based Iterative Algorithms to Compute the Median String,2021
An Efficient Deep Learning Framework for Distracted Driver Detection,2021
Bayesian Approach in a Learning-Based Hyperspectral Image Denoising Framework,2021
"Novelette, a Usable Visual Storytelling Digital Learning Environment",2021
Towards Intelligent Food Waste Prevention: An Approach Using Scalable and Flexible Harvest Schedule Optimization With Evolutionary Algorithms,2021
Finding a More Pleasant Compliance Illusion Method for a Hand-Held Device,2021
On Entanglement Assisted Classical Optical Communication With Transmitter Side Optical Phase-Conjugation,2021
Signal Processing for TDM MIMO FMCW Millimeter-Wave Radar Sensors,2021
Conditional Generative Adversarial Network-Based Image Denoising for Defending Against Adversarial Attack,2021
Simple Design on Nanoscale Receivers Using CNT Cantilevers,2021
Blockchain-Based Solution for Product Recall Management in the Automotive Supply Chain,2021
A Family of Discontinuous PWM Strategies for Quasi Z-Source Nine-Switch Inverters,2021
PCBMS: A Model to Select an Optimal Lossless Image Compression Technique,2021
"PoPL: Proof-of-Presence and Locality, or How to Secure Financial Transactions on Your Smartphone",2021
Big Data Processing for Commercial Buildings and Assessing Flexibility in the Context of Citizen Energy Communities,2021
Evaluating Differentially Private Generative Adversarial Networks Over Membership Inference Attack,2021
Reliability and Security Analysis of an Entanglement-Based QKD Protocol in a Dynamic Ground-to-UAV FSO Communications System,2021
MRBS: An Area-Efficient Multicast Router for Network-on-Chip Using Buffer Sharing,2021
Millimeter-Wave Low Side- and Back-Lobe SIW Filtenna Array Fed by Novel Filtering Power Divider Using Hybrid TE101/TE301 Mode SIW Cavities,2021
A Single-Layer Reflect-Transmit-Array Antenna With Polarization-Dependent Operation,2021
Bootstrap Equilibrium and Probabilistic Speaker Representation Learning for Self-Supervised Speaker Verification,2021
Pricing and Collecting Decision of a Closed-Loop Supply Chain Under Market Segmentation With Reward-Penalty Mechanism,2021
Multi-Group Formation Tracking Control for Second-Order Nonlinear Multi-Agent Systems Using Adaptive Neural Networks,2021
Federated Learning Using Sparse-Adaptive Model Selection for Embedded Edge Computing,2021
Expandable Non-Isolated Multi-Input Single-Output DC-DC Converter With High Voltage Gain and Zero-Ripple Input Currents,2021
Image Denoising and Feature Extraction of Wear Debris for Online Monitoring of Planetary Gearboxes,2021
SpaRec: Sparse Systematic RLNC Recoding in Multi-Hop Networks,2021
Efficient Immediate-Transmission Scheme for Emergency Packets in Closed Area Wireless Access Networks,2021
The Impact of Government Subsidies on Private Pension Enterprises: A Decision-Making Model Based on Their CSR Levels,2021
An Ensemble Neural Network Based on Variational Mode Decomposition and an Improved Sparrow Search Algorithm for Wind and Solar Power Forecasting,2021
An Angular Speed and Position FLL-Based Estimator Using Linear Hall-Effect Sensors,2021
Inverse and Direct Solutions of the Discrete Time Lyapunov Equation With System Matrix in Companion Form,2021
Performance Evaluation of the Codec Agnostic Approach in MPEG-I Video-Based Point Cloud Compression,2021
Risk Quantification for Automated Driving Systems in Real-World Driving Scenarios,2021
Forensic Issues and Techniques to Improve Security in SSD With Flex Capacity Feature,2021
Development of a Balanced 3D Translational Interconnected Manipulator With Solely Rotary Joints/Actuators and Free-Internal-Singularity Workspace,2021
Lumped-Capacitive Modeling and Sensing Characteristics of an Electrolyte-Gated FET Biosensor for the Detection of the Peanut Allergen,2021
Quality of Service of Quantum Entanglement in Mobile Networks,2021
A Reinforced Active Learning Algorithm for Semantic Segmentation in Complex Imaging,2021
Frequency Recognition of Short-Time SSVEP Signal Using CORRCA-Based Spatio-Spectral Feature Fusion Framework,2021
Implicit Stereotypes in Pre-Trained Classifiers,2021
Confidential Machine Learning Computation in Untrusted Environments: A Systems Security Perspective,2021
Tissue Identification From Surgical Smoke by Differential Mobility Spectrometry: An in Vivo Study,2021
Single Morphing Attack Detection Using Feature Selection and Visualization Based on Mutual Information,2021
Adaptive Iterative Learning Control for Robot Manipulators With Time-Varying Parameters and Arbitrary Initial Errors,2021
Virtual Walking With Omnidirectional Movies and Foot Vibrations: Scene-Congruent Vibrations Enhance Walking-Related Sensations and Ground Material Perceptions,2021
Modified Optical Burst Switching (OBS) Based Edge Node Architecture Using Real-Time Scheduling Techniques,2021
Trivium Stream Cipher Countermeasures Against Fault Injection Attacks and DFA,2021
Arithmetic Coding-Based 5-Bit Weight Encoding and Hardware Decoder for CNN Inference in Edge Devices,2021
An Efficient Implementation of Online Model Predictive Control With Field Weakening Operation in Surface Mounted PMSM,2021
Development of an Exoskeleton Rehabilitation Robot Framework for the Knee Joint Based on Predictive Assessment,2021
Dynamic Functional Continuous Time Bayesian Networks for Prediction and Monitoring of the Impact of Patients’ Modifiable Lifestyle Behaviors on the Emergence of Multiple Chronic Conditions,2021
C3PU: Cross-Coupling Capacitor Processing Unit Using Analog-Mixed Signal for AI Inference,2021
Analysis and Optimization of Persistent Memory Index Structures’ Write Amplification,2021
Robust Anomaly Detection for Multivariate Data of Spacecraft Through Recurrent Neural Networks and Extreme Value Theory,2021
Multi-View Collaborative Learning for Semi-Supervised Domain Adaptation,2021
Ernie: Scalable Load-Balanced Multicast Source Routing for Cloud Data Centers,2021
A Third Harmonic Current Elimination Strategy for Symmetrical Six-Phase Permanent Magnet Synchronous Motor,2021
Saliency Model Extension for Sensorless Initial Position and Polarity Detection of Permanent Magnet Synchronous Motors,2021
Wireless Power Transfer Based on Spider Web–Coil for Biomedical Implants,2021
